Symbol,Description,Price,Price - Currency,"Price change %, 1 day",Sector,Industry,Exchange,"Price × volume (turnover), 1 day","Price × volume (turnover), 1 day - Currency","Volume, 1 day","Price change %, 1 week","Price change %, 1 month","Performance %, 3 months","Performance %, 1 year",Market capitalization,Market capitalization - Currency,Country or region of registration,"Beta, 1 year","Volume, 1 week","Average volume, 30 days","Moving average convergence divergence, 12,26, 1 week, Level","Moving average convergence divergence, 12,26, 1 week, Signal","Moving average convergence divergence, 12,26, 1 day, Level","Moving average convergence divergence, 12,26, 1 day, Signal","Exponential moving average, 10, 1 day","Exponential moving average, 20, 1 day","Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Exponential moving average, 10, 1 week","Exponential moving average, 20, 1 week","Exponential moving average, 50, 1 week","Exponential moving average, 200, 1 week",Snapshot Date
BHP,BHP Group Limited,85.9,USD,3.356996751293474,Non-energy minerals,Steel,NYSE,206914631.5,USD,2408785,2.603917821309134,3.10887048373545,8.61044379820458,65.19230769230771,211087227213.5888,USD,Australia,1.3110178,9795185,2616464.566666667,4.322781578176659,5.129513058845832,0.1187474450883456,-0.3017548682664835,83.69080313282481,83.40259079016641,83.15264541067836,74.0054777212445,83.40394271650928,80.6678008924615,72.05977701541075,60.829462887906864,2026-07-31
CLF,Cleveland-Cliffs Inc.,11.63,USD,2.196836555360281,Non-energy minerals,Steel,NYSE,301920440.55,USD,25960485,-2.514668901927904,23.85516506922258,14.694280078895464,7.090239410681413,6635380720.000001,USD,United States,2.134805,137523714,25134448.23333333,-0.0377326599941039,-0.0583900966812428,0.1951032025477062,-0.1384410462328013,11.03437624147846,10.722777014346748,10.812594797992164,11.027286506582955,10.994747830525508,11.011416192870616,11.109140020837868,12.943342057704838,2026-07-31
SCCO,Southern Copper Corporation,185.0,USD,5.431127828118767,Non-energy minerals,Other metals/Minerals,NYSE,175747225.0,USD,949985,3.18478442746389,6.163204407207626,10.883628193282304,101.38398489706154,154350770874.00003,USD,United States,2.2080524,4524293,1281370.8333333333,4.867394999602567,6.866429919867144,0.701223090819127,0.2388176341746617,180.43101919545305,179.60022870770752,179.6305747635962,164.95573848227468,179.26732696453664,177.19163243682817,159.67424485214426,111.18568084230706,2026-07-31
JHX,James Hardie Industries plc.,26.47,USD,1.0691103474608536,Non-energy minerals,Construction materials,NYSE,150277310.43,USD,5677269,-0.263752825923136,1.1077158135981633,25.33143939393938,-3.146725210391509,15361512870.000004,USD,Ireland,1.2222083,29970415,7426170.233333333,1.199773700553667,0.6965274404674089,0.5376762489470579,0.5201056483857334,26.111154805223933,25.73193436488874,24.57853199888177,23.16397354470756,24.99193834395049,23.81773241563677,23.50179370463261,26.25477046929892,2026-07-31
TECK,Teck Resources Ltd,62.49,USD,8.71607515657621,Non-energy minerals,Other metals/Minerals,NYSE,284298317.49,USD,4549501,3.821232762917436,5.095862764883957,7.722806412687475,89.82381530984203,30657105260.80533,USD,Canada,1.9753377,13552896,3407598.1,2.57476079203893,3.286539774501265,-0.3017815727497037,-0.8360951397787043,59.0514842210988,59.03069228632396,59.67612895683708,54.38615515055466,60.26578562429143,58.76784620901475,53.21519963993002,43.49119374549403,2026-07-31
FNV,Franco-Nevada Corporation,221.36,USD,3.260717451135891,Non-energy minerals,Precious metals,NYSE,154232580.0,USD,696750,3.111607974659962,6.1984264056803,-3.437445471994414,38.02219728145656,42690499400.64957,USD,Canada,1.0305779,2661089,751506.3333333334,-4.106065208356512,-1.3469735953166064,0.1975877263830625,-1.99521127512672,212.659180315636,211.31703070527053,216.35208280934316,218.57376845494704,217.20356035725325,222.3184978889193,214.74524422600436,169.0735122526636,2026-07-31
CMC,Commercial Metals Company,68.41,USD,0.4699662211778428,Non-energy minerals,Steel,NYSE,60733303.44,USD,887784,-0.7831762146483049,9.019920318725095,-0.7399883923389511,30.65317035905271,7567811247.0,USD,United States,1.1377202,3944801,1477989.9,0.1922247648132184,0.8596510262595703,0.0296010411034757,-0.6086884465914775,67.92795163176152,67.55119124585552,68.44892368357155,66.8105466342406,68.32907293918299,68.61070260409466,65.81336928013337,54.38164520473757,2026-07-31
MT,Arcelor Mittal NY Registry Shares NEW,69.34,USD,5.540334855403349,Non-energy minerals,Steel,NYSE,123068653.72,USD,1774858,3.6782296650717834,15.144470275655936,21.755926251097453,113.02611367127498,51089531519.90609,USD,Luxembourg,1.7255554,7508894,1716105.5,4.3569007884135615,4.575243726729389,0.8540756220475743,0.5929651332483816,66.85856273979232,66.09398421548354,64.75268835824,55.62393840829549,65.53012062331777,62.52994587240643,53.71764486713902,37.18535939964335,2026-07-31
EGO,Eldorado Gold Corporation,32.74,USD,2.4085079762277237,Non-energy minerals,Precious metals,NYSE,128759315.42,USD,3932783,2.6976160602258563,5.307172724348672,7.661953304833942,56.35148042024832,8555611930.023098,USD,Canada,1.2215836,9351740,2545120.3666666667,-0.7860165987069863,-0.5458199188102995,0.249552460125777,-0.1283239105876978,31.588403464926262,31.21532456188248,31.610700530568067,31.99111913241581,31.728856023950662,32.57660637464573,31.289404540221845,21.456452219911704,2026-07-31
PRM,"Perimeter Solutions, SA",37.23,USD,7.383905393712128,Process industries,Chemicals: major diversified,NYSE,74085242.82,USD,1989934,10.376519418914912,4.431977559607288,22.467105263157887,127.56723716381416,6073220367.0,USD,United States,1.913981,6475454,1760285.4,2.702654574095842,2.51374006081017,0.3402651121781943,0.1746204742066546,34.79754057080738,34.5097285914495,33.48821047105146,28.15333288667672,34.084295993808375,32.010607974027,27.293245882572144,16.63110356532657,2026-07-31
OC,Owens Corning Inc,138.82,USD,1.796582826134772,Process industries,Containers/Packaging,NYSE,94354288.16,USD,679688,-2.47295208655333,-12.66985405133368,11.708376921219925,-4.003872484613803,11178942016.000002,USD,United States,1.6471297,3147297,1240946.1,5.490972657514988,2.87384997807569,1.5785138376139116,2.7678978550942523,140.59106379364567,140.1390444753871,134.51763133830576,128.22045411231744,135.87010226897166,130.24802284071703,129.68364202126955,130.0900523890618,2026-07-31
ALV,"Autoliv, Inc.",124.16,USD,-0.4888995752184014,Producer manufacturing,Auto parts: OEM,NYSE,73316231.67999999,USD,590498,5.677078900331945,6.877851424636304,6.905458928878935,9.556163416571074,9093133598.0,USD,Sweden,1.0540905,2378141,779695.7333333333,1.131909620978206,0.987741636989883,0.49424691933919,-0.1837650892225216,121.28985162203269,120.61892325400072,120.19878139735675,117.6831178997647,120.38260876040655,119.47464760589467,116.97190576468536,105.55165345970993,2026-07-31
FBIN,"Fortune Brands Innovations, Inc.",49.25,USD,0.2646579804560313,Producer manufacturing,Building products,NYSE,84702169.25,USD,1719841,-3.939925882582412,-10.291438979963567,20.769985286905342,-11.848935027742971,5875200504.0,USD,United States,1.5091246,10062828,2668759.466666667,0.5568267420268995,-1.133697823055834,1.1327262649421712,1.6824662255208975,50.24142555282388,49.72159795443075,46.95618013617212,47.97352948461813,47.58498881441747,46.28109750682248,49.03397421958878,59.15279689475256,2026-07-31
MHK,"Mohawk Industries, Inc.",119.56,USD,5.450696771917452,Producer manufacturing,Building products,NYSE,291686466.96,USD,2439666,5.553103204732062,-1.4588312865738038,10.45824094604583,-1.47507210548001,7287557757.0,USD,United States,1.1803725,4618258,806497.6,0.847245295909147,-0.8433215911918128,1.291857804506975,0.7232921956519023,114.14796510034805,113.03436464009503,110.84946485580912,111.71309199904717,112.65162459835658,111.15122470580847,112.72928161987365,119.57523053495795,2026-07-31
FLS,Flowserve Corporation,75.32,USD,7.692307692307685,Producer manufacturing,Industrial machinery,NYSE,263728159.52,USD,3501436,4.033149171270701,1.5641855447680646,2.713759716350736,34.045203772913325,9574134378.0,USD,United States,1.2757952,10643699,2076677.6,0.0240217906974038,0.6870231356711521,-0.2870391193934125,-0.9861362360622776,71.65542788322378,71.55493760008076,72.82731007461315,71.41736028827381,73.36065716176856,73.86454899059882,70.28751692258338,55.22024451331402,2026-07-31
W,Wayfair Inc.,89.78,USD,0.842412669886555,Retail trade,Specialty stores,NYSE,167436467.92000002,USD,1864964,6.652411499168441,-2.8565245617831643,40.467808808573885,31.99059100264629,11850645870.000002,USD,United States,1.6753231,14869311,3228563.6666666665,1.798427105491399,-0.2627522356978985,1.4934575964563663,1.796057481541069,89.23942947905256,88.45501964596022,84.36822555427787,80.46943557769866,85.07610584589449,82.84311571647459,79.56737840485326,78.35765757286251,2026-07-31
BBY,"Best Buy Co., Inc.",87.82,USD,-2.6061883109681805,Retail trade,Electronics/Appliance stores,NYSE,251930287.84,USD,2868712,2.797612080065534,15.735371639430678,44.322103533278536,32.179409993979526,18509568446.0,USD,United States,1.1443907,12195414,3651541.466666667,4.639823829481927,2.180327488053193,3.452507816165152,3.362753213034847,86.88637014071918,84.34478177101987,78.28323098170782,71.96639802010532,79.63561873675296,74.88895620870561,72.60793709907136,77.10514360774613,2026-07-31
AAP,Advance Auto Parts Inc.,56.19,USD,-3.833647099092935,Retail trade,Specialty stores,NYSE,72776276.58,USD,1295182,0.6989247311827967,-9.69141755062681,-6.350000000000004,-2.159150269893787,3388256874.0,USD,United States,1.2609776,5908736,1763903.9,1.4196813251519984,1.8533760260305776,-0.1754690316993503,-0.5681347653525501,56.37782003541527,56.36185204829018,56.508805000500274,53.99875982301825,57.0804903089549,56.191731940257526,53.90781921127781,74.93492650400194,2026-07-31
SIG,Signet Jewelers Limited,95.88,USD,-3.014363746712527,Retail trade,Specialty stores,NYSE,72009331.67999999,USD,751036,5.027932960893843,11.22969837587006,8.058153950185947,16.684921504198606,3770939254.0,USD,Bermuda,1.2219222,3501429,830752.2666666667,0.5323473469930633,-0.4136741348711537,2.911040152465233,1.88161150139887,93.57210906773716,90.88888077232536,88.2925917436189,87.5913762646135,89.26143194521322,88.52278626007086,87.40885027748365,80.25816240199806,2026-07-31
URBN,"Urban Outfitters, Inc.",75.74,USD,0.4509283819628503,Retail trade,Apparel/Footwear retail,NASDAQ,53608847.74,USD,707801,8.246391310561664,6.8868190798758055,7.3869275485608865,-1.591632560254672,6486001235.0,USD,United States,1.2326896,3218630,1160904.066666667,0.9223200926413142,0.7977247324010968,0.7120330132662787,0.2599354064318399,73.53292127230952,72.79378738058858,72.04622097522555,69.83764767587738,72.36702395325406,71.63075504015536,69.23679226029078,53.29908387432487,2026-07-31
KSS,Kohl's Corporation,19.5,USD,2.3084994753410357,Retail trade,Department stores,NYSE,95923815.0,USD,4919170,8.695652173913036,10.04514672686231,36.078157711095606,68.17593790426906,2211299881.0,USD,United States,2.7377336,14950009,4097068.066666667,0.6399393833452507,0.1588636369409422,0.6259453989587733,0.4830079189412504,18.518749676760848,18.00952278795076,16.990097209890482,16.04498971894347,17.37347406432698,16.679842633750358,16.128544737042663,21.471843906973884,2026-07-31
VSXY,Victorias Secret & Co.,88.24,USD,-0.9985414562997876,Retail trade,Apparel/Footwear retail,NYSE,126351208.96,USD,1431904,5.613405146618788,5.701964542405356,70.4791344667697,340.31936127744507,7014349389.0,USD,United States,1.4494376,7770551,1882384.3333333333,10.023845285084846,8.001781604967483,3.346116341812205,3.2581698739195217,86.10131009228115,83.73998031247297,76.33662823503151,57.425996354263646,77.46600410194023,69.11117151363553,55.18958869245633,40.590355602085225,2026-07-31
ETSY,"Etsy, Inc.",83.15,USD,-2.839448469268512,Retail trade,Internet retail,NYSE,206709153.85,USD,2485979,3.1381791118829083,10.380990309305732,28.31790123456792,26.483115302707656,7890621885.999999,USD,United States,2.249709,10123511,2737891.4,6.6940204658802855,4.790380204269709,2.7698097355163043,2.9770125809404027,83.1414749010726,81.26600797096681,75.48820586133274,64.44623739276771,76.45205567825238,70.46115248652966,63.81493861565832,71.95376904523995,2026-07-31
KMX,CarMax Inc,58.7,USD,-0.6936220605650425,Retail trade,Specialty stores,NYSE,119147616.4,USD,2029772,0.70337965345686,10.985063339005489,48.41972187104932,-0.9449881876476462,8330180916.999999,USD,United States,1.2132188,11484857,3431500.1666666665,3.3682873177298944,1.522034677639741,2.3666644971481645,2.413756006712012,57.90909371574817,56.22157248020561,51.89187992207364,48.53362376566422,53.0114302859081,49.45654409544763,49.79320969776391,65.63956663795477,2026-07-31
LAD,"Lithia Motors, Inc.",405.03,USD,-5.251707682230758,Retail trade,Specialty stores,NYSE,323601148.68,USD,798956,18.79454465464144,39.429928741092624,39.12341565623604,39.77637436587639,8903821507.000002,USD,United States,1.3232554,3202947,364936.3666666666,13.857655792892444,1.7906590569814158,22.310999096146475,14.185135972510114,363.2795368654675,343.04190468981113,318.19530569720075,304.42531166782254,327.4218272580746,311.304338519242,307.0241775905768,293.9394013308053,2026-07-31
ANF,Abercrombie & Fitch Company,100.26,USD,-2.175822031417689,Retail trade,Apparel/Footwear retail,NYSE,63460469.34,USD,632959,6.875599616245606,11.387623597378068,17.38672286617493,1.7764693939701552,4454723268.0,USD,United States,1.6070932,4089061,1115119.9,0.834483607617841,-1.1725526757250109,3.3982235730822765,2.851260370554807,97.74696077683916,95.00865243748422,90.6642522916985,90.8774703397212,91.81000652790576,90.29119750449038,92.04166245757176,85.26444224346116,2026-07-31
GLBE,Global-E Online Ltd.,39.87,USD,-0.9687034277198228,Retail trade,Internet retail,NASDAQ,56491404.3,USD,1416890,10.107705053852516,14.799884825799024,25.574803149606293,16.578947368421034,6680947266.999999,USD,Israel,1.547212,6441480,1559946.5333333334,0.9352969165239956,-0.0624517263551153,1.1401964974992893,1.0284150388693662,38.05917382547609,37.20444933413524,35.34209400094235,34.72144478451061,36.0500851747962,34.85788312281406,35.06126110271512,36.45906832384674,2026-07-31
YMM,Full Truck Alliance Co. Ltd.,9.56,USD,-0.8298755186721999,Technology services,Packaged software,NYSE,66896166.92,USD,6997507,3.800217155266012,17.733990147783267,9.885057471264382,-18.568994889267454,9918924223.0,USD,China,1.754237,32046324,6792772.5,-0.2644882104386266,-0.4922989501184407,0.2797870667932223,0.2214051211471991,9.269748992965717,9.027176403149266,8.780407490377144,9.530901870089531,8.823815007824605,8.90001140171354,9.633118812332974,9.54892036859536,2026-07-31
GEN,Gen Digital Inc.,27.29,USD,-1.230546507419471,Technology services,Packaged software,NASDAQ,91267720.85,USD,3344365,5.611455108359131,9.642426677380469,38.45763571790968,-10.318764377259283,16335169262.999998,USD,United States,1.2864426,16509974,5548758.4,0.7026239417340925,0.1056618806955661,0.5526797290273393,0.4911499787854168,26.72517057126817,26.306683086551335,25.226099180907323,24.627368676489795,25.515695545909846,24.64381647371124,24.900356943612984,24.71827566363164,2026-07-31
U,Unity Software Inc.,33.34,USD,4.057428214731599,Technology services,Packaged software,NYSE,271436876.52000004,USD,8141478,16.491963661774992,16.655003498950332,23.710575139146584,2.2699386503067545,14554077089.0,USD,United States,1.8406212,31246669,6987042.8,0.2003582538046586,-0.7163059070647387,0.7965455858501898,0.5634217779792555,30.953930167359943,30.2807553896846,29.0406792711596,29.385646417336595,29.324392123900363,28.683708481514824,29.384623991364517,42.28625206589278,2026-07-31
ZM,"Zoom Communications, Inc.",92.32,USD,-0.0973920571366772,Technology services,Packaged software,NASDAQ,262363654.08,USD,2841894,4.921013751562676,6.963271926775566,-6.7474747474747545,24.11938693197096,27071199790.0,USD,United States,1.0566387,12526854,3521722.7333333334,1.1497801624974784,2.093588510005629,-0.1129740161737515,-0.7137998943926436,90.39999862048197,90.13915188032324,91.21319342129064,88.14437361813323,91.215633212044,90.8346621858544,87.28847875202266,98.26516584738305,2026-07-31
ESTC,Elastic N.V.,64.25,USD,-0.294847920546241,Technology services,Packaged software,NYSE,111513071.0,USD,1735612,9.49216087252897,12.679761487197467,33.99374348279457,-27.654543407273955,6678892204.0,USD,United States,1.3517139,6541663,1808314.1333333333,-0.8848638556149808,-2.699942499317181,0.9727717181549452,0.7025611974594201,61.74213029800276,60.943858678593294,59.19814193453532,64.0179525202631,59.44376043799206,58.988448585633066,65.68396455827157,81.07597006648453,2026-07-31
GTLB,GitLab Inc.,33.72,USD,-0.9109609168380908,Technology services,Packaged software,NASDAQ,129119949.6,USD,3829180,7.800511508951399,10.448738945299697,42.29048864883112,-28.346791330216757,5695308308.999999,USD,United States,1.5796807,16397141,4503508.766666667,0.0556656526247643,-1.3581700960794325,0.9148342637597652,0.9536052914501212,32.76491953763012,32.143991166288004,30.263828771292783,32.41349526512311,30.59885408745218,29.706463870117048,33.6642973227796,45.98259814668119,2026-07-31
DDOG,"Datadog, Inc.",268.56,USD,1.6502649507948577,Technology services,Packaged software,NASDAQ,1188951375.6,USD,4427135,8.790407518431495,3.1494853280073696,93.90613718411552,78.73020098495942,95596669547.0,USD,United States,1.1601067,18311548,4331614.633333334,32.83621121022199,27.242336441867558,5.2160853759855,6.112932680519283,257.2380973114372,254.3417595047818,235.981795577288,179.74440824460032,240.36111499310007,212.62464116608572,175.47412587201188,134.0624793990233,2026-07-31
MSFT,Microsoft Corporation,451.1,USD,15.506734265376146,Technology services,Packaged software,NASDAQ,49693216599.0,USD,110160090,18.18181818181819,20.93185351991852,9.2781007751938,-12.436671390026582,3349663579843.0,USD,United States,1.2546421,217593442,44503379.86666667,-8.622707759033517,-13.141759245635107,4.4064697016230525,-0.0364247724119772,401.0986949466114,395.6107395023913,396.577978914747,421.9066699909396,403.84982446780526,407.90093113781023,426.125433732905,391.4346276939143,2026-07-31
HPQ,HP Inc.,26.86,USD,-5.455825413586767,Technology services,Information technology services,NYSE,467660641.84,USD,17411044,4.310679611650483,22.42479489516863,28.14885496183205,4.310679611650484,24564080417.000004,USD,United States,1.0345889,75629266,16031331.866666686,0.9058419002405316,0.4110161530086123,0.9735181162266252,0.6029089332909302,26.23890922701557,25.34001185361967,24.13902665480489,23.30874079577101,24.469809907017737,23.490471962492748,23.778115583242656,27.05397407347221,2026-07-31
SNOW,Snowflake Inc.,298.1,USD,5.372923294450352,Technology services,Packaged software,NYSE,1923778512.7,USD,6453467,11.20644631798852,17.131630648330066,109.92957746478876,36.274285714285725,103321463935.0,USD,United States,1.2333411,25609024,5747054.8,23.74567612595436,11.987384338228182,11.28311153663941,11.009842725228046,276.3127232150324,268.3773946559219,244.04638064384883,209.9865437057078,251.2162876193925,227.3659638934953,209.10408794695348,199.0272957305655,2026-07-31
MTCH,"Match Group, Inc.",39.31,USD,-0.2284263959390769,Technology services,Internet software/Services,NASDAQ,66957430.580000006,USD,1703318,3.6929570034291896,3.3114323258870044,4.270557029177717,15.109809663250376,9169707429.0,USD,United States,1.2249291,8412159,3388997.833333333,1.5285497688086809,1.18359993845162,0.564867802550296,0.6282297641089292,38.86065151529967,38.4874223511315,37.31382493152118,34.7609834646463,37.497751573224825,36.172896121745616,34.610832843664575,42.75403672628722,2026-07-31
ZETA,Zeta Global Holdings Corp.,21.37,USD,-3.2155797101449157,Technology services,Packaged software,NYSE,101839953.09,USD,4765557,11.70935703084162,8.587398373983747,10.55354371443354,39.12760416666668,5326635386.0,USD,United States,2.5672467,27671117,8431170.433333334,0.7651999560185949,0.5637569090176807,0.2127754914145647,0.2274804464273321,21.12273001338689,20.991811839988603,20.3705739538476,18.969081691485314,20.237025851497627,19.55540971826458,18.74555290601061,14.803416659132,2026-07-31
PINS,"Pinterest, Inc.",24.43,USD,-0.0409165302782388,Technology services,Internet software/Services,NYSE,240614074.89,USD,9849123,10.39313149570719,16.16737993342843,22.3028785982478,-36.380208333333336,13684643601.0,USD,United States,1.207534,47355048,13337814.866666667,-0.1191976997874455,-0.907711631135084,0.7049450586077413,0.5814875214791446,23.45449960612807,22.88336688970205,21.88001379928252,23.393661756120245,22.02407061141875,21.640488180967765,23.964782576777303,29.91950608426453,2026-07-31
RNG,"RingCentral, Inc.",53.48,USD,-7.120527961097606,Technology services,Packaged software,NYSE,125726345.92,USD,2350904,10.701718070792785,37.19856336582863,24.025974025974023,100.52493438320208,4465909595.0,USD,United States,1.6803135,13304156,2195517.6333333333,3.2928935899414853,2.589651858043076,3.653022633600969,1.8807418450759164,49.09086032909842,45.51436196914861,42.40157930780192,36.87096518017998,43.76798126197524,41.0705596507727,36.608547752823256,51.07277399142745,2026-07-31
FIVN,"Five9, Inc.",27.66,USD,1.822197680839319,Technology services,Packaged software,NASDAQ,166960268.58,USD,6036163,19.63667820069204,29.73733583489681,37.06640237859266,-2.981410031567876,2117759889.0,USD,United States,2.2075815,13904221,2587083.8666666667,1.4951341842772194,0.7536528909842436,1.0568416614311182,0.847714503270659,25.630289653453183,24.76747207733644,23.1023091896147,21.814520250871347,23.653239275145257,22.09567079716495,22.61151499388864,44.55613905301032,2026-07-31
CHYM,"Chime Financial, Inc.",22.6,USD,0.8028545941123982,Technology services,Packaged software,NASDAQ,91195045.4,USD,4035179,9.231512808119865,10.351562500000004,1.481814099685684,-30.11750154607298,8611032479.0,USD,United States,1.4408758,21721184,5984709.233333333,-0.4034297165956815,-1.0219502928142024,0.7403522347516898,0.7565464804144024,21.91456571367681,21.372353859012247,20.436033020155403,22.010042023951858,20.61851992274005,20.579550143716013,22.618208133591928,,2026-07-31
ROKU,"Roku, Inc.",145.09,USD,-0.1651414023257476,Technology services,Packaged software,NASDAQ,513351924.58,USD,3538162,2.1976473902937275,5.031127841320412,15.614167895135264,59.79074889867842,21522964577.0,USD,United States,2.1176708,11902888,4723146.066666666,11.44994813427617,10.18080932700338,2.550266982882817,2.8667644435664306,143.5848071733084,141.96549569276962,135.3790651117665,114.3654153888196,137.52517272489126,128.33551596956565,112.2449572014786,97.86981097109182,2026-07-31
PANW,"Palo Alto Networks, Inc.",325.68,USD,3.670221231895601,Technology services,Packaged software,NASDAQ,2234800527.36,USD,6861952,0.5837116649680306,-4.498269896193764,78.94505494505495,80.66233982359793,265429194031.00003,USD,United States,1.4369015,24941770,7096044.133333336,40.95592870907632,31.88420065744977,5.258287856815684,11.098420165681537,327.1729249114969,326.7675997738263,300.1278998054976,231.73400033501773,305.6987960594497,269.9762165115052,227.58610689695945,168.7719612637441,2026-07-31
ABNB,"Airbnb, Inc.",152.08,USD,-0.6078034115417152,Technology services,Internet software/Services,NASDAQ,464765756.88000005,USD,3056061,7.781715095676839,6.275331935709307,7.613925842060585,11.905813097866082,91659361733.0,USD,United States,1.1361854,16657424,3703825.133333333,4.62285379544096,3.538534329918051,2.114580569674331,1.593324011379369,147.7909906130431,146.08835158111592,142.47898918253046,135.09971797662806,143.65954360726096,139.68079544537954,134.7448528606475,135.30561040266463,2026-07-31
OKTA,"Okta, Inc.",140.42,USD,2.5637279964940407,Technology services,Packaged software,NASDAQ,381152397.08,USD,2714374,1.3862815884476445,2.909490655917918,85.9867549668874,40.92733841830589,24406029075.0,USD,United States,1.0898849,9479877,3220345.466666667,15.454362699836809,10.658258058440293,3.2745323435358387,5.471242627218803,139.61228414572258,138.55383012844345,126.31864046913252,101.66880333907211,128.43018703439373,114.2770535035254,100.697187490451,98.47526809827656,2026-07-31
BILL,"BILL Holdings, Inc.",45.39,USD,-4.260704492723046,Technology services,Packaged software,NYSE,105374428.26,USD,2321534,4.320845782578724,25.52544247787612,15.17381375285462,-0.1759401803386811,4520695308.0,USD,United States,1.216354,9954113,2446923.7333333334,-0.6003194437347332,-1.9905298141756436,2.216388299109248,2.0600795041115485,44.53975283249322,42.79140380368907,40.270578150523576,42.86575982544156,40.927418595621305,40.70290743255124,44.17085289982846,71.13608602691477,2026-07-31
TTWO,"Take-Two Interactive Software, Inc.",247.43,USD,0.4057947490159477,Technology services,Packaged software,NASDAQ,571575424.07,USD,2310049,6.812000863371466,-1.0200816065285156,14.838020978371857,10.435170720821242,46264568462.00001,USD,United States,1.1393424,8764446,2532965.533333333,5.243261211968616,2.286247823842097,1.965715579690709,1.8191387409127715,242.14073486531495,240.8865695524887,235.25673835674175,227.3063107212332,235.58336702323493,230.04280485935703,225.28026761515972,190.91428296901591,2026-07-31
JBLU,JetBlue Airways Corporation,6.07,USD,6.118881118881128,Transportation,Airlines,NASDAQ,272462754.6,USD,44886780,15.180265654648972,5.933682373472946,30.25751072961373,31.670281995661604,2290285087.0,USD,United States,2.344997,281537242,35615520.0,0.2125302081087436,0.1518412349150595,0.0689429313925193,0.0314406571762511,5.628158962993423,5.569583687591201,5.418712954607919,5.141405903537761,5.549623287169085,5.359662566996039,5.197863234172123,6.748852119837276,2026-07-31
HUBG,"Hub Group, Inc.",45.41,USD,-4.780876494023907,Transportation,Air freight/Couriers,NASDAQ,75158363.46,USD,1655106,-7.853084415584425,3.6994747659282887,3.4396355353075125,26.13888888888888,2776980818.9999995,USD,United States,1.2898644,3817570,786312.5,1.9960387729065303,1.4576323320534317,0.7778728651462501,1.289123886431646,48.00100863084435,47.65660708466265,45.73163444592495,42.147513860256055,45.74670161940701,44.00669755814179,41.74316957160778,39.514128639012654,2026-07-31
DAL,"Delta Air Lines, Inc.",88.59,USD,2.713043478260873,Transportation,Airlines,NYSE,507217438.32,USD,5725448,4.150011756407243,-5.413196668802043,29.707174231332367,63.450184501845015,58258817906.99999,USD,United States,1.034665,25993917,7742021.5,6.000002591995639,5.350186235673623,0.4746838223781395,0.512850424785681,86.5401896638486,86.3649488270201,83.52591173633722,72.37914429344507,84.52890910899696,79.73128598135662,71.11429518142067,55.69026547678956,2026-07-31
DASH,"DoorDash, Inc.",197.53,USD,2.066863018653439,Transportation,Air freight/Couriers,NASDAQ,678517130.24,USD,3435008,14.23862124804812,7.044924944453476,16.194117647058825,-19.306344213407407,86067524433.0,USD,United States,1.9002554,14678855,4440754.566666666,-1.612653605049644,-6.634255692548329,3.731913259123246,3.460603203165153,188.03329281701744,185.376812308974,178.78638435093447,186.3225688612603,180.13690682781257,178.6300472458722,187.2907041444269,164.1707476077162,2026-07-31
SBLK,Star Bulk Carriers Corp.,29.15,USD,6.425702811244973,Transportation,Marine shipping,NASDAQ,56388751.1,USD,1934434,3.589196872778956,16.740088105726873,15.812475168851794,56.63621708758732,3318652909.0,USD,Greece,1.1529183,6127282,1321029.3666666667,1.3998290392951347,1.3698514203367176,0.5162020195212733,0.2468131818849497,27.444720554823743,26.93060623753992,26.39175871092884,23.68217789700212,26.617456876187138,25.602822572484943,23.18372268522229,20.58472764287043,2026-07-31
LYFT,"Lyft, Inc.",15.55,USD,0.7124352331606296,Transportation,Other transportation,NASDAQ,150993796.6,USD,9710212,9.50704225352114,6.433949349760447,8.589385474860338,10.754985754985768,5904063345.999999,USD,United States,2.1786625,45895137,12688504.866666667,-0.2556502101434521,-0.5678302262516076,0.1531730007300762,0.1893378170726692,15.19817384670258,15.113789824371691,14.777036240595152,15.400092999713427,14.7772423651613,14.80736018904943,15.439065894242122,18.83843681866133,2026-07-31
SARO,"StandardAero, Inc.",28.98,USD,0.8701705534284719,Transportation,Other transportation,NYSE,64482441.66,USD,2225067,0.975609756097565,-3.1093279839518546,16.666666666666668,2.6203966005665795,9635037085.0,USD,United States,1.1670125,14197769,3808710.933333333,0.1426494944251821,-0.1470712421874433,0.3889269012111782,0.2631608808258779,28.60888399563997,28.28091539548086,27.713264560707888,27.659177029459705,27.932014539160708,27.69025087506068,27.75709006306454,,2026-07-31
LAD,"Lithia Motors, Inc.",427.48,USD,19.304512851999668,Retail trade,Specialty stores,NYSE,734018640.84,USD,1717083,25.37908784279221,47.15824985369548,46.53777594954065,41.95862252183443,9749032383.0,USD,United States,1.3232554,2403991,344990.0333333333,15.648538983775609,2.1488356951580485,19.29784525101843,12.153670191601025,354.0016561689048,336.5168420255808,314.6510324603518,303.41420927252426,331.5036454398928,313.4424337573372,307.90456974743955,294.1627844153824,2026-07-30
